age,gender,race,date,city,state,manner_of_death,mental_illness
50,Male,,2014-03-16,Jean,NV,Shot,false
29,Male,,2014-03-17,Poughkeepsie,NY,Shot,true
52,Male,,2014-03-17,Cumming,GA,Shot,false
19,Male,,2014-03-18,Washington,DC,Shot,false
21,Male,,2014-03-21,Jacksonville,FL,Shot,false
25,Male,,2014-03-23,Phoenix,AZ,Shot,false
41,Male,,2014-03-26,Oildale,CA,Shot,false
58,Male,,2014-03-27,Glen Rose,TX,Shot,false
19,Male,,2014-03-27,Port Arthur,TX,Shot,false
27,Male,,2014-03-27,Atlantic City,NJ,Shot,false
25,Male,,2014-03-28,Chino Hills,CA,Shot,false
40,Male,,2014-03-28,Lincolnton,NC,Shot,false
35,Male,,2014-03-28,Salt Lake City,UT,Shot,false
74,Female,,2014-03-31,Covington,GA,Shot,true
43,Male,,2014-03-31,Johnson City,NY,Shot,false
30,Male,,2014-04-01,Maquoketa,IA,Shot,true
24,Male,,2014-04-02,Homer,AK,Shot,true
35,Male,,2014-04-04,Brattleboro,VT,Shot,false
24,Male,,2014-04-05,District Heights,MD,Shot,false
33,Male,,2014-04-06,Washington,DC,Shot,false
25,Male,,2014-04-07,Oceanside,CA,Shot,false
66,Male,,2014-04-08,St Augustine,FL,Shot,false
28,Male,,2014-04-08,Fort Mill,SC,Shot,true
29,Male,,2014-04-09,Vallejo,CA,Shot,false
23,Male,,2014-04-10,Fresno,CA,Shot,false
53,Female,,2014-04-13,Santa Clara,CA,Shot,true
52,Male,,2014-04-16,St. Charles,MO,Shot,false
57,Male,,2014-04-17,Grapevine,TX,Shot,true
35,Male,,2014-04-17,Tucson,AZ,Shot,false
25,Male,,2014-04-17,Iowa Falls,IA,Shot,true
18,Female,,2014-04-19,Tulsa,OK,Shot,false
30,Male,,2014-04-20,San Antonio,TX,Shot,false
38,Male,,2014-04-23,Tallassee,AL,Shot,false
53,Male,,2014-04-23,Walnut Ridge,AR,Shot,false
55,Male,,2014-04-23,Ararat,NC,Shot,true
27,Female,,2014-04-26,Merced,CA,Shot,false
31,Male,,2014-04-27,Georgetown,KY,Shot,false
,Male,,2014-04-29,Detroit,MI,Shot,false
46,Male,,2014-04-29,Las Vegas,NV,Shot,true
29,Male,,2014-05-02,Jacksonville,FL,Shot,false
36,Male,,2014-05-10,Hinton,WV,Shot,false
47,Male,,2014-05-16,Metairie,LA,Shot,false
44,Female,,2014-05-18,San Antonio,TX,Shot,false
56,Male,,2014-05-19,Masaryktown,FL,Shot,false
41,Male,,2014-05-19,Macclesfield,NC,Shot,false
27,Female,,2014-05-20,Cleveland,TX,Shot,true
42,Male,,2014-05-23,Citrus Heights,CA,Shot,false
61,Male,,2014-05-30,Hazard,KY,Shot,false
52,Male,,2014-06-01,Independence,KS,Shot,false
38,Female,,2014-06-07,Glen Burnie,MD,Shot,false
67,Male,,2014-06-15,Bakersfield,CA,Shot,true
37,Male,,2014-06-19,Sacramento,CA,Shot,false
,,,2014-06-20,Clayton,GA,Shot,false
49,Female,,2014-06-25,Las Vegas,NV,Shot,false
29,Male,,2014-06-25,Apple Valley,CA,Shot,false
29,Male,,2014-06-25,Magnolia,DE,Shot,false
34,Male,,2014-06-26,Springfield,MA,Shot,false
33,Male,,2014-06-26,Dallas,TX,Shot,false
44,Male,,2014-06-29,Elizabeth,NJ,Shot,false
59,Male,,2014-07-01,Jacksonville,FL,Shot,false
60,Male,,2014-07-03,Atlanta,GA,Shot,true
40,Male,,2014-07-03,Fort Lauderdale,FL,Shot,false
20,Male,,2014-07-03,Denver,CO,Shot,false
59,Female,,2014-07-05,Ankeny,IA,Shot,true
29,Male,,2014-07-06,Hayward,CA,Shot,true
36,Male,,2014-07-07,Molalla,OR,Shot,false
45,Male,,2014-07-09,Granite City,IL,Shot,false
67,Male,,2014-07-11,Princeton,KY,Shot,false
54,Male,,2014-07-12,Lady Lake,FL,Shot,true
46,Male,,2014-07-13,Hendersonville,NC,Shot,false
55,Male,,2014-07-13,Basin,WY,Shot,false
23,Male,,2014-07-16,Flint Township,MI,Shot,false
36,Male,,2014-07-17,San Leandro,CA,Shot,false
49,Male,,2014-07-17,Belton,TX,Shot,true
34,Male,,2014-07-18,North Las Vegas,NV,Shot,false
52,Male,,2014-07-20,Spanish Fort,AL,Shot,false
54,Male,,2014-07-21,Silver Spring,MD,Shot,true
37,Female,,2014-07-24,Hampton,GA,Shot,false
33,Male,,2014-07-25,Vany Nuys,CA,Shot,false
37,Male,,2014-07-26,Huntington,WV,Shot,false
53,Male,,2014-07-28,Chicago,IL,Shot,false
25,Male,,2014-07-29,Pana,IL,Shot,false
51,Male,,2014-07-29,Henderson,NV,Shot,false
32,Male,,2014-07-30,Bedford,VA,Shot,false
52,Male,,2014-07-30,Honolulu,HI,Shot,true
42,Male,,2014-07-30,Seattle,WA,Shot,true
41,Male,,2014-08-01,Philadelphia,PA,Shot,false
42,Male,,2014-08-01,Berlin,NJ,Shot,false
40,Male,,2014-08-02,Stockton,CA,Shot,false
23,Male,,2014-08-02,Phoenix,AZ,Shot,false
28,Male,,2014-08-02,Pinetop,AZ,Shot,false
19,Male,,2014-08-05,Tulsa,OK,Shot,false
40,Male,,2014-08-05,Panama City,FL,Shot,false
53,Male,,2014-08-05,Hudgins,VA,Shot,false
37,Male,,2014-08-05,Cincinnati,OH,Shot,false
55,Male,,2014-08-05,Bristol,VA,Shot,false
51,Male,,2014-08-06,Houston,TX,Shot,false
20,Male,,2014-08-07,Folsom,CA,Shot,false
31,Male,,2014-08-08,Detroit,MI,Shot,false
41,Male,,2014-08-09,Walnut Park,CA,Shot,false
22,Male,,2014-08-09,Dolton,IL,Shot,false
53,Male,,2014-08-11,Crowley,LA,Shot,false
40,Male,,2014-08-13,Houston,TX,Shot,false
35,Male,,2014-08-13,Muscle Shoals,AL,Shot,true
38,Male,,2014-08-16,Temple Hills,MD,Shot,false
45,Male,,2014-08-20,Ellicott City,MD,Shot,true
44,Male,,2014-08-23,Aransas Pass,TX,Shot,false
61,Male,,2014-08-23,Ellicott City,MD,Shot,true
54,Male,,2014-08-27,Live Oak,CA,Shot,true
45,Male,,2014-08-27,Lynwood,CA,Shot,false
30,Male,,2014-08-30,Laredo,TX,Shot,false
42,Male,,2014-08-31,Reno,NV,Shot,false
45,Male,,2014-09-01,Henryetta,OK,Shot,false
45,Male,,2014-09-02,Tulsa,OK,Shot,true
58,Male,,2014-09-03,Tucson,AZ,Shot,true
33,Male,,2014-09-05,Merrillville,IN,Shot,false
35,Male,,2014-09-08,Dallas,TX,Shot,false
20,Male,,2014-09-09,Atlantic City,NJ,Shot,false
37,Male,,2014-09-14,Cincinnati,OH,Shot,true
36,Male,,2014-09-14,Gretna,LA,Shot,false
18,Male,,2014-09-19,Cedartown,GA,Shot,false
66,Male,,2014-09-19,Pine,AZ,Shot,false
29,Male,,2014-09-21,Grants Pass,OR,Shot,false
28,Male,,2014-09-23,Louisville,KY,Shot,false
,Male,,2014-09-27,Homestead,FL,Shot,false
34,Male,,2014-09-27,Chester,ME,Shot,false
,Male,,2014-10-01,Houston,TX,Shot,false
69,Male,,2014-10-02,Christiansburg,VA,Shot,false
48,Male,,2014-10-03,San Bernardino,CA,Shot,false
36,Male,,2014-10-04,Washington,DC,Shot,false
36,Male,,2014-10-07,Houston,TX,Shot,false
,Male,,2014-10-07,Huntsville,AL,Shot,false
35,Male,,2014-10-08,Tulsa,OK,Shot,false
20,Male,,2014-10-08,Bergen,NJ,Shot,false
33,Male,,2014-10-11,Fort Worth,TX,Shot,false
40,Male,,2014-10-11,Kansas City,MO,Shot,true
20,Male,,2014-10-12,Tampa,FL,Shot,false
52,Male,,2014-10-12,Ludlow,ME,Shot,false
25,Male,,2014-10-12,Chicago,IL,Shot,false
36,Male,,2014-10-13,Dalhart,TX,Shot,false
36,Male,,2014-10-13,Spiro,OK,Shot,false
44,Male,,2014-10-18,South Euclid,OH,Shot,false
54,Male,,2014-10-20,Ocala,FL,Shot,false
54,Male,,2014-10-20,Hopewell,VA,Shot,false
22,Male,,2014-10-20,El Paso,TX,Shot,false
38,Male,,2014-10-23,Suitland,MD,Shot,true
38,Male,,2014-10-24,Fayetteville,NC,Shot,false
29,Male,,2014-10-26,Queens,NY,Shot,false
44,Male,,2014-10-27,Hialeah,FL,Shot,false
41,Male,,2014-10-27,Statesville,NC,Shot,true
49,Male,,2014-10-28,Suisun City,CA,Shot,true
62,Male,,2014-11-01,Long Beach,CA,Shot,true
20,Male,,2014-11-02,Indio,CA,Shot,false
60,Male,,2014-11-03,Miami,FL,Shot,false
64,Male,,2014-11-04,Kitts Hill,OH,Shot,false
33,Male,,2014-11-05,Reno,NV,Shot,false
57,Male,,2014-11-07,Fort Worth,TX,Shot,false
27,Male,,2014-11-08,Hemet,CA,Shot,false
52,Male,,2014-11-11,Menlo Park,CA,Shot,false
26,Male,,2014-11-12,Concord,CA,Shot,false
35,Male,,2014-11-13,San Bernardino,CA,Shot,false
35,Male,,2014-11-14,Chula Vista,CA,Shot,true
53,Male,,2014-11-17,Hanover,PA,Shot,false
27,Male,,2014-11-18,Seale,AL,Shot,false
34,Male,,2014-11-18,Dunedin,FL,Shot,false
31,Male,,2014-11-20,Tallahassee,FL,Shot,false
33,Male,,2014-11-23,Lake Havasu,AZ,Shot,true
45,Male,,2014-11-27,Westchase,FL,Shot,false
,Male,,2014-12-01,Houston,TX,Shot,false
55,Male,,2014-12-02,Fort Worth,TX,Shot,false
24,Male,,2014-12-02,Oklahoma City,OK,Shot,false
32,Male,,2014-12-04,Orlando,FL,Shot,false
45,Male,,2014-12-07,Chicago,IL,Shot,false
32,Male,,2014-12-07,Yulee,FL,Shot,false
38,Male,,2014-12-10,Wildomar,CA,Shot,false
27,Male,,2014-12-12,Sevierville,TN,Shot,false
27,Male,,2014-12-12,Sevierville,TN,Shot,true
65,Male,,2014-12-13,Perris,CA,Shot,true
32,Female,,2014-12-15,Midland,TX,Shot,false
48,Male,,2014-12-16,Costa Mesa,CA,Shot,false
18,Male,,2014-12-17,Shoreview,MN,Shot,true
61,Male,,2014-12-22,Lakeland,FL,Shot,false
55,Male,,2014-12-23,Reedsport,OR,Shot,false
33,Male,,2014-12-24,Washington,DC,Shot,false
35,Male,,2014-12-25,Coachella,CA,Shot,false
25,Male,,2014-12-25,Chicago,IL,Shot,true
51,Male,,2014-12-27,Holly Pond,AL,Shot,true
51,Male,,2014-12-28,Dewey,AZ,Shot,true
,Male,,2014-12-29,Safford,AL,Shot,false
48,Male,,2014-12-29,St Augustine,FL,Shot,false
47,Male,,2015-01-02,Aloha,OR,Shot,true
,Male,,2015-01-09,England,AR,Shot,false
23,Male,,2015-01-11,South Gate,CA,Shot,false
75,Male,,2015-01-14,Old Bridge,NJ,Shot,false
33,Male,,2015-01-15,Ville Platte,LA,Shot,false
48,Male,,2015-01-16,Fremont,CA,Shot,false
54,Male,,2015-01-21,Derry,NH,Shot,true
25,Male,,2015-01-22,Sierra Blanca,TX,Shot,false
29,Male,,2015-01-23,Lauderhill,FL,Shot,false
59,Male,,2015-01-25,Winslow,NJ,Shot,false
29,Male,,2015-01-26,Morenci,AZ,Shot,false
59,Male,,2015-02-02,Hummelstown,PA,Shot,true
45,Male,,2015-02-03,Douglas,GA,Shot,false
28,Male,,2015-02-04,Tallahassee,FL,Shot,false
37,Male,,2015-02-04,Orlando,FL,Shot,false
36,Male,,2015-02-05,Calimesa,CA,Shot,false
20,Male,,2015-02-08,Mobile,AL,Shot,false
46,Male,,2015-02-08,Orlando,FL,Shot,false
41,Male,,2015-02-09,Nocona,TX,Shot,false
46,Male,,2015-02-11,Dadeville,AL,Shot,true
33,Male,,2015-02-12,Washington,DC,Shot,false
27,Male,,2015-02-13,Atwood,TN,Shot,false
21,Male,,2015-02-13,Kansas City,KS,Shot,false
35,Male,,2015-02-13,Reading,PA,Shot,false
51,Male,,2015-02-14,Laredo,TX,Shot,false
56,Male,,2015-02-16,Marana,AZ,Shot,false
30,Male,,2015-02-17,Tewksbury,MA,Shot,false
41,Male,,2015-02-21,Capitan,NM,Shot,false
50,Male,,2015-02-22,Palm Bay,FL,Shot,false
47,Male,,2015-02-23,Denham Springs,LA,Shot,false
21,Male,,2015-02-25,Houston,TX,Shot,true
28,Female,,2015-02-28,Tucson,AZ,Shot,false
49,Male,,2015-03-01,Lucedale,MS,Shot,false
20,Male,,2015-03-02,Joliet,IL,Shot,false
28,Male,,2015-03-04,Stockton,CA,Shot,false
26,Male,,2015-03-04,Deltona,FL,Shot,false
53,Male,,2015-03-10,Hoover,AL,Shot,true
23,Male,,2015-03-10,Port Wentworth,GA,Shot,false
31,Male,,2015-03-10,Baton Rouge,LA,Shot,false
35,Male,,2015-03-12,Washington,DC,Shot,true
,Male,,2015-03-13,Fontana,CA,Shot,true
23,Male,,2015-03-13,Pomona,CA,Shot,true
59,Male,,2015-03-13,Kansas City,MO,Shot,false
41,Male,,2015-03-13,Napa,CA,Shot,false
52,Male,,2015-03-16,Gaston,NC,Shot,false
49,Male,,2015-03-17,Medford,OR,Shot,false
24,Female,,2015-03-17,San Francisco,CA,Shot,false
64,Male,,2015-03-18,Tallahassee,FL,Shot,true
20,Male,,2015-03-19,Sumas,WA,Shot,true
29,Male,,2015-03-19,Munroe Falls,OH,Shot,true
60,Male,,2015-03-21,Harmony,IN,Shot,true
42,Male,,2015-03-21,Columbus,OH,Shot,false
24,Male,,2015-03-22,Santa Clara,CA,Shot,false
17,Male,,2015-03-31,Nashville,TN,Shot,false
36,Male,,2015-04-01,Hamilton Township,NJ,Shot,false
31,Male,,2015-04-06,Rigby,ID,Shot,false
54,Male,,2015-04-08,Kellyville,OK,Shot,false
31,Male,,2015-04-09,Gettysburg,PA,Shot,false
22,Male,,2015-04-12,Opelika,AL,Shot,false
32,Male,,2015-04-12,Salemburg,NC,Shot,false
59,Male,,2015-04-21,Irmo,SC,Shot,false
46,Female,,2015-04-23,Sebastopol,CA,Shot,false
42,Male,,2015-04-30,San Diego,CA,Shot,false
44,Male,,2015-05-03,Greenville,MS,Shot,false
72,Male,,2015-05-07,Lawrenceville,GA,Shot,true
47,Male,,2015-05-10,Tacoma,WA,Shot,false
46,Male,,2015-05-12,Honolulu,HI,Shot,false
53,Male,,2015-05-14,St Augustine,FL,Shot,true
37,Male,,2015-05-14,Portage,MI,Shot,false
45,Male,,2015-05-17,Harvey,IL,Shot,false
34,Male,,2015-05-17,San Diego,CA,Shot,true
17,Male,,2015-05-19,Grand Junction,CO,Shot,false
33,Male,,2015-05-27,Alpine,CA,Shot,true
39,Male,,2015-05-27,Middletown,NJ,Shot,false
32,Male,,2015-05-28,Northglenn,CO,Shot,false
40,Male,,2015-05-31,Medford,OR,Shot,true
47,Male,,2015-05-31,Palestine,TX,Shot,false
26,Male,,2015-06-01,Azle,TX,Shot,true
86,Male,,2015-06-11,Columbia,TN,Shot,false
40,Male,,2015-06-11,Pompano Beach,FL,Shot,false
46,Male,,2015-06-13,Fort Wayne,IN,Shot,false
22,Male,,2015-06-23,Hutchinson,KS,Shot,false
49,Male,,2015-07-02,Adger,AL,Shot,true
59,Male,,2015-07-02,Meadow Bridge,WV,Shot,true
36,Male,,2015-07-04,Henderson,NV,Shot,false
42,Male,,2015-07-06,Bath,NH,Shot,false
37,Male,,2015-07-07,Atlantic City,NJ,Shot,true
27,Male,,2015-07-09,Chicago,IL,Shot,false
21,Male,,2015-07-09,Kansas City,MO,Shot,false
20,Male,,2015-07-12,Stone Mountain,GA,Shot,false
76,Male,,2015-07-14,Southington,OH,Shot,false
29,Male,,2015-07-16,Andalusia,AL,Shot,false
30,Male,,2015-07-16,Kansas City,KS,Shot,false
35,Male,,2015-07-21,Jesup,GA,Shot,false
50,Male,,2015-07-24,Brinson,GA,Shot,true
33,Male,,2015-07-24,Pinnacle,NC,Shot,false
22,Male,,2015-07-27,Boulder,CO,Shot,true
41,Male,,2015-07-28,Manila,AR,Shot,false
52,Male,,2015-08-01,Nitro,WV,Shot,false
29,Male,,2015-08-01,Tucson,AZ,Shot,false
18,Male,,2015-08-03,Palmyra,PA,Shot,false
55,Male,,2015-08-04,Oceanside,CA,Shot,true
53,Male,,2015-08-07,Superior,MT,Shot,false
33,Male,,2015-08-08,Brookshire,TX,Shot,false
46,Male,,2015-08-08,Spokane,WA,Shot,false
58,Male,,2015-08-08,Gastonia,NC,Shot,false
77,Male,,2015-08-09,Pittston,PA,Shot,true
30,Male,,2015-08-10,San Jose,CA,Shot,true
27,Male,,2015-08-12,Hemet,CA,Shot,false
30,Female,,2015-08-12,Los Angeles,CA,Shot,false
43,Male,,2015-08-15,Hanover,IN,Shot,false
29,Male,,2015-08-19,Hunters,WA,Shot,true
19,Male,,2015-08-20,Beverly,OH,Shot,false
57,Male,,2015-08-21,Grapeview,WA,Shot,false
57,Male,,2015-08-23,Las Vegas,NV,Shot,false
36,Male,,2015-08-23,Arab,AL,Shot,false
53,Male,,2015-08-23,Archdale,NC,Shot,false
22,Male,,2015-08-25,Miami,FL,Shot,false
30,Male,,2015-08-27,Oakland,CA,Shot,false
29,Male,,2015-08-27,Los Angeles,CA,Shot,false
54,Male,,2015-08-28,San Diego,CA,Shot,false
29,Male,,2015-08-29,Chicago,IL,Shot,false
47,Male,,2015-09-01,Artesia,NM,Shot,false
76,Male,,2015-09-01,Twinsburg,OH,Shot,false
49,Male,,2015-09-04,French Lick,IN,Shot,false
37,Male,,2015-09-04,Mitchell,SD,Shot,false
28,Male,,2015-09-06,Shreveport,LA,Shot,true
42,Male,,2015-09-07,Hobbs,NM,Shot,false
33,Male,,2015-09-09,North Pole,AK,Shot,false
41,Male,,2015-09-10,Downey,CA,Shot,false
,Male,,2015-09-11,Chester,PA,Shot,false
39,Male,,2015-09-16,Los Angeles,CA,Shot,false
32,Male,,2015-09-18,San Bernardino,CA,Shot,false
26,Male,,2015-09-22,Barberville,FL,Shot,false
26,Male,,2015-09-22,North Las Vegas,NV,Shot,false
45,Male,,2015-09-25,Wilhoit,AZ,Shot,false
43,Male,,2015-09-27,Rossville,GA,Shot,false
55,Female,,2015-10-02,Aloha,OR,Shot,true
31,Male,,2015-10-04,Chicago,IL,Shot,false
62,Female,,2015-10-09,Aguanga,CA,Shot,false
19,Male,,2015-10-09,Columbia,MD,Shot,false
35,Male,,2015-10-10,Lisle,IL,Shot,false
49,Male,,2015-10-10,Beverly,MA,Shot,false
27,Male,,2015-10-13,Gardnerville,NV,Shot,false
59,Male,,2015-10-14,Seaside,CA,Shot,false
18,Male,,2015-10-14,Indio,CA,Shot,false
27,Male,,2015-10-14,Catersville,GA,Shot,false
35,Male,,2015-10-15,Kirkland,WA,Shot,false
45,Male,,2015-10-16,Winder,GA,Shot,false
22,Male,,2015-10-17,Modesto,CA,Shot,false
53,Male,,2015-10-22,Pine Top,KY,Shot,false
49,Male,,2015-10-24,Sterling,AK,Shot,false
30,Male,,2015-10-24,Cathedral City,CA,Shot,false
45,Male,,2015-10-26,Frederick,MD,Shot,false
57,Male,,2015-10-28,Smithville,MS,Shot,false
52,Male,,2015-10-29,Old Town,FL,Shot,false
52,Male,,2015-11-13,Trenton,TN,Shot,false
25,Male,,2015-11-13,Jurupa Valley,CA,Shot,true
31,Male,,2015-11-14,Jurupa Valley,CA,Shot,false
39,Male,,2015-11-15,Oakland,CA,Shot,false
38,Male,,2015-12-05,Indio,CA,Shot,false
51,Male,,2015-12-09,Sportsmen Acres,OK,Shot,true
,Male,,2015-12-10,Hemet,CA,Shot,false
51,Male,,2015-12-12,Aurora,CO,Shot,false
49,Male,,2015-12-12,San Bernardino,CA,Shot,true
32,Male,,2015-12-13,Denver,CO,Shot,false
33,Male,,2015-12-14,Mt Hope,WV,Shot,true
24,Male,,2015-12-17,Modesto,CA,Shot,false
58,Male,,2015-12-18,Taos,NM,Shot,false
54,Male,,2015-12-24,Pride,LA,Shot,true
39,Male,,2015-12-30,Rawlins,WY,Shot,false
,Male,,2016-01-01,Long Beach,CA,Shot,true
54,Male,,2016-01-02,Sweetwater,TX,Shot,false
37,Male,,2016-01-02,Livingston,MT,Shot,false
33,Male,,2016-01-05,Charlotte,NC,Shot,false
28,Male,,2016-01-05,Ceres,CA,Shot,false
29,Male,,2016-01-05,Tumwater,WA,Shot,false
50,Male,,2016-01-08,Acworth,GA,Shot,true
37,Male,,2016-01-09,Kelso,WA,Shot,false
45,Female,,2016-01-10,Rising Sun,MD,Shot,false
50,Male,,2016-01-11,San Fernando,CA,Shot,false
16,Male,,2016-01-12,Costa Mesa,CA,Shot,true
49,Male,,2016-01-12,Anchorage,AK,Shot,false
29,Male,,2016-01-13,Sevierville,TN,Shot,false
60,Male,,2016-01-13,Cle Elum,WA,Shot,false
41,Male,,2016-01-14,Hurst,IL,Shot,false
32,Male,,2016-01-15,Albuquerque,NM,Shot,true
26,Male,,2016-01-15,Elkins,WV,Shot,false
55,Male,,2016-01-16,Petroleum,WV,Shot,false
35,Male,,2016-01-17,Lancaster,NH,Shot,true
32,Male,,2016-01-17,Aransas,TX,Shot,true
33,Male,,2016-01-18,Tucson,AZ,Shot,false
55,Male,,2016-01-19,Statesville,NC,Shot,false
26,Male,,2016-01-22,Augusta,GA,Shot,false
43,Male,,2016-01-23,Clanton,AL,Shot,false
32,Male,,2016-01-24,Corpus Christi,TX,Shot,true
38,Male,,2016-01-25,Reno,NV,Shot,true
57,Female,,2016-01-26,Brownsville,TX,Shot,false
31,Male,,2016-01-27,Santa Fe,NM,Shot,false
30,Male,,2016-01-27,Alvarado,TX,Shot,false
53,Male,,2016-01-28,Oakdale,MN,Shot,true
41,Female,,2016-01-29,Phenix,AL,Shot,false
64,Male,,2016-01-29,Rossville,GA,Shot,false
25,Male,,2016-01-30,Fort Worth,TX,Shot,false
42,Male,,2016-01-30,Sugar Creek,MO,Shot,false
38,Male,,2016-01-30,Fort Collins,CO,Shot,false
29,Male,,2016-01-31,Chicago,IL,Shot,false
46,Male,,2016-01-31,Immokalee,FL,Shot,false
62,Male,,2016-01-31,Newark,CA,Shot,true
25,Male,,2016-02-01,Hammond,IN,Shot,true
30,Male,,2016-02-02,Cordova,CA,Shot,false
21,Male,,2016-02-02,Albuquerque,NM,Shot,false
31,Male,,2016-02-03,Ocala,FL,Shot,false
47,Male,,2016-02-04,Kansas City,MO,Shot,false
16,Male,,2016-02-06,Bradenton,FL,Shot,false
16,Male,,2016-02-06,Los Angeles,CA,Shot,false
47,Male,,2016-02-06,Kenton,OH,Shot,false
36,Male,,2016-02-07,Austin,AR,Shot,false
48,Male,,2016-02-08,Windom,MN,Shot,true
68,Male,,2016-02-10,Abingdon,MD,Shot,false
61,Male,,2016-02-10,Tyler,TX,Shot,false
56,Male,,2016-02-10,Kemp,TX,Shot,false
49,Male,,2016-02-11,Fargo,ND,Shot,false
30,Male,,2016-02-11,Columbus,OH,Shot,false
29,Male,,2016-02-12,Boston,MA,Shot,false
45,Male,,2016-02-12,Omaha,NE,Shot,false
50,Male,,2016-02-14,Bradenton,FL,Shot,true
26,Male,,2016-02-14,Los Angeles,CA,Shot,false
52,Male,,2016-02-15,Jal,NM,Shot,false
30,Male,,2016-02-16,Mena,AR,Shot,false
25,Male,,2016-02-18,Commerce,GA,Shot,false
74,Female,,2005-01-02,Nuevo,CA,Shot,true
26,Male,,2005-01-17,La Habra,CA,Shot,false
24,Male,,2005-01-18,Ontario,CA,Shot,true
30,Male,,2005-01-28,Rohnert Park,CA,Shot,false
35,Male,,2005-02-06,Downey,CA,Shot,false
23,Male,,2005-03-05,Thousand Palms,CA,Shot,false
24,Male,,2005-03-07,Vista,CA,Shot,false
36,Male,,2005-03-14,Vallejo,CA,Shot,false
28,Male,,2005-03-24,Santa Barbara,CA,Shot,false
25,Male,,2005-03-30,San Diego,CA,Shot,false
30,Male,,2005-03-31,Bellflower,CA,Shot,false
36,Male,,2005-03-31,Bakersfield,CA,Shot,false
43,Male,,2005-04-10,Huntington Beach,CA,Shot,true
52,Male,,2005-04-14,Lagunitas-Forest Knolls,CA,Shot,true
44,Male,,2005-04-21,Sacramento,CA,Shot,true
40,Male,,2005-04-21,Westminster,CA,Shot,false
27,Male,,2005-04-30,Lindsay,CA,Shot,false
,Male,,2005-05-04,Santa Ana,CA,Shot,false
28,Male,,2005-05-04,Corona,CA,Shot,true
26,Male,,2005-05-06,Rancho Cucamonga,CA,Shot,true
22,Male,,2005-05-07,Modesto,CA,Shot,false
36,Male,,2005-05-19,Lakeside,CA,Shot,false
18,Male,,2005-05-21,Fontana,CA,Shot,false
42,Male,,2005-05-21,San Bernardino,CA,Shot,false
37,Male,,2005-05-21,Moreno Valley,CA,Shot,false
31,Male,,2005-05-25,Victorville,CA,Shot,false
21,Male,,2005-06-03,San Pablo,CA,Shot,false
19,Male,,2005-06-09,Chiriaco Summit,CA,Shot,false
30,Male,,2005-06-10,La Quinta,CA,Shot,false
32,Male,,2005-06-23,Visalia,CA,Shot,false
24,Male,,2005-06-25,San Diego,CA,Shot,false
38,Male,,2005-07-01,Dinuba,CA,Shot,false
26,Male,,2005-07-04,Fontana,CA,Shot,false
23,Male,,2005-07-04,Emeryville,CA,Shot,false
,Male,,2005-07-25,Janesville,CA,Shot,false
28,Male,,2005-07-28,Bakersfield,CA,Shot,false
36,Male,,2005-08-01,Fremont,CA,Shot,true
33,Male,,2005-08-05,Los Gatos,CA,Shot,false
30,Male,,2005-08-08,Vallejo,CA,Shot,false
22,Male,,2005-08-09,Hayward,CA,Shot,false
22,Male,,2005-08-15,Bloomington,CA,Shot,false
23,Male,,2005-08-19,Moreno Valley,CA,Shot,false
39,Male,,2005-08-21,Oxnard,CA,Shot,false
20,Male,,2005-08-26,Rialto,CA,Shot,false
31,Female,,2005-08-31,Newberry Springs,CA,Shot,false
36,Male,,2005-09-06,San Jose,CA,Shot,true
34,Male,,2005-09-08,East Rancho Dominguez,CA,Shot,false
18,Male,,2005-09-15,Santa Ana,CA,Shot,false
52,Male,,2005-09-21,Homeland,CA,Shot,false
39,Male,,2005-10-02,San Diego,CA,Shot,false
34,Male,,2005-10-14,Atwater,CA,Shot,true
20,Male,,2005-10-14,Chico,CA,Shot,false
32,Male,,2005-10-21,San Bernardino,CA,Shot,false
22,Male,,2005-10-23,Bakersfield,CA,Shot,false
37,Male,,2005-10-25,Winchester,CA,Shot,false
22,Male,,2005-11-04,Blythe,CA,Shot,false
37,Male,,2005-11-05,Westminster,CA,Shot,true
23,Male,,2005-11-08,Anaheim,CA,Shot,false
45,Male,,2005-11-18,Santee,CA,Shot,false
36,Male,,2005-12-02,Redlands,CA,Shot,true
27,Male,,2005-12-04,San Bernardino,CA,Shot,false
42,Male,,2005-12-10,Geyserville,CA,Shot,false
29,Male,,2005-12-15,Westminster,CA,Shot,false
31,Male,,2005-12-16,Turlock,CA,Shot,false
41,Male,,2005-12-19,Yountville,CA,Shot,true
40,Male,,2005-12-20,Linden,CA,Shot,true
23,Male,,2005-12-27,Carlsbad,CA,Shot,false
20,Male,,2005-12-30,San Diego-Tijuana,CA,Shot,false
48,Male,,2005-12-30,Los Altos,CA,Shot,false
27,Male,,2005-12-31,Los Angeles,CA,Shot,false
33,Male,,2006-01-05,Rancho Cordova,CA,Shot,false
43,Male,,2016-02-04,El Paso,TX,Shot,false
18,Male,,2016-02-19,Cave City,KY,Shot,false
30,Male,,2016-02-20,Anaheim,CA,Shot,false
36,Female,,2016-02-21,Phoenix,AZ,Shot,false
47,Male,,2016-02-21,Seattle,WA,Shot,false
36,Male,,2016-02-23,Ripon,CA,Shot,true
48,Male,,2016-02-23,Baton Rouge,LA,Shot,true
28,Male,,2016-02-25,Rockport,TX,Shot,false
31,Male,,2001-02-08,Kremmling,CO,Shot,false
27,Male,,2001-03-14,Colorado Springs,CO,Shot,false
